OBJECTID,COD_DEP,DPTO,COD_MUN,MPIO,HaNatura,HaAgro,HanoAgro,HaOtro,PrPropia,PrArrien,PrAparce,PrUsufru,PrComoda,PrOcupac,PrColect,PrAdjudi,PrOtros,PrMixta,UPA,UPNA,Shape_Length_1,Shape_Area_1,ShapeSTArea,ShapeSTLength,cluster
681,23.0,Córdoba,23570.0,Pueblo Nuevo,555.0,77212.0,4554.7,663.0,1976.0,261.0,9.0,2.0,1.0,1.0,17.0,4.0,15.0,174.0,78430.0,4554.7,1.94343104,0.06952136,871047397.935538,215644.892998412,1
682,23.0,Córdoba,23574.0,Puerto Escondido,370.6,34786.3,406.7,540.8,1392.0,225.0,44.0,164.0,27.0,37.0,10.0,1.0,18.0,110.0,35697.6,406.7,1.18269157,0.0338877,425155151.270875,129797.376863103,1
683,23.0,Córdoba,23580.0,Puerto Libertador,35144.6,76971.7,1397.4,1088.7,827.0,33.0,4.0,6.0,2.0,4.0,8.0,0.0,7.0,20.0,113205.0,1397.4,2.7589398,0.13848405,1743556973.542,299771.298801198,1
684,23.0,Córdoba,23586.0,Purísima,258.8,10390.6,107.6,35.6,1549.0,42.0,0.0,2.0,0.0,0.0,86.0,0.0,136.0,15.0,10684.9,107.6,0.72947399,0.00901811,113228646.493694,79972.0065897757,1
685,23.0,Córdoba,23660.0,Sahagún,1806.9,88116.1,2036.0,832.8,4292.0,228.0,10.0,7.0,2.0,4.0,38.0,1.0,49.0,240.0,90755.8,2036.0,1.97394105,0.07889122,989275579.797295,218362.130414307,1
686,23.0,Córdoba,23670.0,San Andrés Sotavento,7389.0,12692.8,95.6,107.2,2901.0,215.0,96.0,338.0,28.0,7.0,990.0,65.0,28.0,15.0,20189.0,95.6,0.8796253,0.01761244,221051694.33189,96812.3780182995,1
687,23.0,Córdoba,23672.0,San Antero,1600.1,16041.4,667.4,381.4,1159.0,271.0,15.0,2.0,5.0,85.0,30.0,4.0,20.0,48.0,18022.8,667.4,1.09411908,0.01833772,230317116.907923,118245.133931325,1
688,23.0,Córdoba,23675.0,San Bernardo del Viento,565.3,22180.8,2171.1,586.7,2381.0,435.0,184.0,126.0,9.0,19.0,131.0,6.0,161.0,41.0,23332.9,2171.1,0.98306652,0.02492916,313044291.731865,108517.973876587,1
689,23.0,Córdoba,23678.0,San Carlos,243.4,42740.2,388.9,517.2,1491.0,137.0,10.0,30.0,11.0,1.0,11.0,1.0,63.0,117.0,43500.9,388.9,1.33088274,0.03748331,469929319.527115,147613.484044554,1
690,23.0,Córdoba,23682.0,San José de Ure,3241.5,48900.3,58.4,521.2,381.0,30.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0,52663.0,58.4,1.58681041,0.04298133,530954324.994419,172568.636454257,1
691,23.0,Córdoba,23686.0,San Pelayo,221.5,37526.7,1487.2,1379.4,3274.0,258.0,21.0,22.0,3.0,13.0,47.0,2.0,21.0,184.0,39127.7,1487.2,1.85112758,0.03688744,462819276.956999,206233.263914516,1
692,23.0,Córdoba,23807.0,Tierralta,324922.3,140086.9,422.9,8743.0,2690.0,144.0,18.0,33.0,35.0,6.0,410.0,11.0,44.0,17.0,473752.2,422.9,3.72958707,0.40531523,5010484646.71894,395642.304482471,1
693,23.0,Córdoba,23815.0,Tuchín,4627.8,5363.0,35.1,62.3,3451.0,317.0,13.0,501.0,130.0,7.0,258.0,6.0,195.0,34.0,10053.1,35.1,0.54126494,0.00833435,104627043.481448,59674.4140252727,1
694,23.0,Córdoba,23855.0,Valencia,907.0,80122.5,3427.7,490.2,434.0,59.0,7.0,9.0,0.0,0.0,1.0,1.0,1.0,5.0,81519.7,3427.7,1.74991645,0.07373108,939328120.574354,182354.94313369,1
695,20.0,Cesar,20001.0,Valledupar,177222.7,196340.0,10448.2,30994.5,3415.0,199.0,19.0,16.0,4.0,13.0,617.0,5.0,46.0,125.0,404557.2,10448.2,4.52771904,0.34854572,4391142619.00969,498196.602241767,1
696,20.0,Cesar,20011.0,Aguachica,7698.0,68935.3,6326.7,3836.8,989.0,134.0,15.0,1.0,0.0,0.0,5.0,1.0,17.0,35.0,80470.1,6326.7,1.96836709,0.07200706,901661258.159307,216721.026282361,1
697,20.0,Cesar,20013.0,Agustín Codazzi,54901.9,112213.0,3562.0,3447.2,1353.0,56.0,3.0,2.0,0.0,0.0,8.0,0.0,1.0,21.0,170562.1,3562.0,2.79830077,0.14448153,1817758598.04119,305088.05533652,1
698,20.0,Cesar,20032.0,Astrea,1532.4,48765.0,2674.6,2963.0,529.0,42.0,0.0,31.0,4.0,3.0,6.0,2.0,0.0,27.0,53260.4,2674.6,1.20702578,0.04654857,584853040.199183,132631.954503171,1
699,20.0,Cesar,20045.0,Becerril,56345.7,50689.7,6741.8,6153.4,639.0,21.0,0.0,0.0,0.0,0.0,61.0,2.0,8.0,8.0,113188.8,6741.8,2.44621003,0.10115622,1271803277.61509,267581.227455706,1
700,20.0,Cesar,20060.0,Bosconia,3842.3,51147.5,2705.0,1127.1,271.0,14.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,56116.9,2705.0,1.24274024,0.048273,607307405.180544,136456.246048153,1
701,20.0,Cesar,20175.0,Chimichagua,10528.7,71716.2,52476.8,2420.9,975.0,138.0,4.0,4.0,0.0,0.0,2.0,5.0,15.0,41.0,84665.8,52476.8,2.46858292,0.1131816,1420912050.79303,271612.116331549,1
702,20.0,Cesar,20178.0,Chiriguaná,11116.1,74443.0,13099.2,10320.0,471.0,48.0,7.0,5.0,1.0,1.0,6.0,4.0,18.0,62.0,95879.0,13099.2,2.39284243,0.0913603,1147686263.75238,260012.232171115,1
703,20.0,Cesar,20228.0,Curumaní,14305.5,66763.8,7740.7,1078.3,1220.0,114.0,9.0,0.0,0.0,2.0,2.0,2.0,36.0,49.0,82147.6,7740.7,1.62146974,0.07553664,948348987.581084,175697.576225917,1
704,20.0,Cesar,20238.0,El Copey,8357.0,71355.5,7504.2,5793.5,419.0,43.0,44.0,4.0,2.0,2.0,10.0,1.0,0.0,51.0,85505.9,7504.2,1.7237046,0.07896752,994303065.779999,189140.844110883,1
705,20.0,Cesar,20250.0,El Paso,18642.4,57461.7,596.5,3843.4,660.0,33.0,3.0,6.0,0.0,0.0,3.0,1.0,3.0,49.0,79947.5,596.5,2.23363327,0.06744479,847811420.530562,243371.062807783,1
706,20.0,Cesar,20295.0,Gamarra,738.9,29157.4,942.2,788.7,257.0,53.0,4.0,5.0,0.0,4.0,1.0,0.0,28.0,25.0,30685.0,942.2,1.02377487,0.02742425,343454011.090412,114020.109426557,1
707,20.0,Cesar,20310.0,González,1785.9,5193.3,426.1,197.3,441.0,27.0,15.0,0.0,0.0,0.0,1.0,0.0,5.0,18.0,7176.5,426.1,0.42923368,0.00589268,73815502.2438143,47509.5778152024,1
708,20.0,Cesar,20383.0,La Gloria,8929.2,68714.6,1887.5,2430.6,673.0,113.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,26.0,80074.4,1887.5,1.98288426,0.06609029,828356258.410187,215023.944460188,1
709,20.0,Cesar,20400.0,La Jagua de Ibirico,27234.3,43544.4,1146.6,5451.1,1071.0,68.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,49.0,76229.8,1146.6,1.89216844,0.06162149,774351672.603229,207888.618730921,1
710,20.0,Cesar,20443.0,Manaure,4698.2,8563.7,237.0,127.4,337.0,49.0,30.0,3.0,0.0,0.0,3.0,0.0,1.0,8.0,13389.2,237.0,0.64354936,0.01130445,142421974.078477,71525.269212684,1
711,20.0,Cesar,20517.0,Pailitas,10323.5,41722.1,157.4,649.0,363.0,26.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,20.0,52694.6,157.4,1.11666622,0.04376672,549027338.849311,123198.433007462,1
712,20.0,Cesar,20550.0,Pelaya,3861.0,35818.6,643.9,1800.9,427.0,58.0,15.0,3.0,5.0,3.0,5.0,2.0,2.0,22.0,41480.5,643.9,1.42035378,0.03481912,436591886.237529,152809.576588232,1
713,20.0,Cesar,20570.0,Pueblo Bello,46965.1,29106.2,51.9,1921.1,1206.0,122.0,16.0,16.0,7.0,19.0,827.0,4.0,36.0,22.0,77992.3,51.9,1.69002953,0.05748866,724453792.754429,186119.249367557,1
714,20.0,Cesar,20614.0,Río de Oro,11264.0,37984.3,3229.1,2693.0,1000.0,214.0,140.0,58.0,18.0,9.0,15.0,2.0,84.0,32.0,51941.2,3229.1,1.50088191,0.03827262,479186709.964485,165031.744053386,1
715,20.0,Cesar,20621.0,La Paz,11646.8,90242.6,5293.1,1341.6,990.0,150.0,12.0,4.0,4.0,0.0,9.0,2.0,52.0,28.0,103230.9,5293.1,3.38388144,0.08847667,1113878475.70007,371147.133850215,1
716,20.0,Cesar,20710.0,San Alberto,5329.5,51246.9,1539.9,2145.9,340.0,40.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,76.0,58722.4,1539.9,1.59342917,0.04708166,588910131.458876,173400.192775682,1
717,20.0,Cesar,20750.0,San Diego,3087.0,57920.2,305.2,761.4,496.0,64.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,43.0,61768.6,305.2,2.06626319,0.05373272,676510949.436765,228336.66885486,1
718,20.0,Cesar,20770.0,San Martín,10775.1,71117.1,2680.6,3868.7,642.0,33.0,1.0,6.0,0.0,0.0,1.0,1.0,40.0,27.0,85760.9,2680.6,1.85995328,0.06972895,872483408.140671,202352.677610541,1
719,20.0,Cesar,20787.0,Tamalameque,5171.2,37624.8,6234.9,3378.2,414.0,73.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,41.0,46174.2,6234.9,1.03480731,0.0417738,523954138.640827,114588.057169281,1
720,18.0,Caquetá,18001.0,Florencia,72197.3,112772.0,63285.5,4667.1,951.0,98.0,9.0,50.0,6.0,11.0,22.0,4.0,10.0,9.0,189636.4,63285.5,2.63259328,0.19301083,2392880111.08539,290980.380886756,1
721,18.0,Caquetá,18029.0,Albania,3951.7,35508.6,2025.1,113.9,811.0,43.0,1.0,2.0,1.0,1.0,5.0,19.0,26.0,41.0,39574.2,2025.1,1.05916416,0.03218723,398945100.067122,115609.225603337,1
722,18.0,Caquetá,18094.0,Belén de los Andaquies,50224.3,44297.8,1319.9,420.7,666.0,45.0,13.0,3.0,0.0,6.0,13.0,37.0,17.0,33.0,94942.8,1319.9,1.99497368,0.09590846,1188931716.7405,220252.184772282,1
723,18.0,Caquetá,18150.0,Cartagena del Chairá,1088710.6,179358.6,659.5,11176.0,2597.0,39.0,3.0,0.0,3.0,2.0,45.0,0.0,15.0,0.0,1279245.2,659.5,9.85346618,1.03873284,12954168314.469,997382.077285543,0
724,18.0,Caquetá,18205.0,Curillo,7648.6,30643.3,333.4,868.4,815.0,58.0,1.0,4.0,1.0,1.0,5.0,0.0,36.0,44.0,39160.4,333.4,1.815982,0.04061884,502978752.95421,199952.558546953,1
725,18.0,Caquetá,18247.0,El Doncello,14713.0,100514.6,4118.4,1423.3,519.0,80.0,11.0,6.0,15.0,13.0,3.0,1.0,4.0,31.0,116651.0,4118.4,3.02055187,0.08644804,1071752776.44073,333802.526589532,1
726,18.0,Caquetá,18256.0,El Paujil,29654.2,84639.4,1597.5,2442.9,1431.0,32.0,2.0,114.0,1.0,0.0,8.0,2.0,40.0,14.0,116736.5,1597.5,3.12358307,0.11669069,1379912199.09616,325594.067210266,1
727,18.0,Caquetá,18410.0,La Montañita,49227.4,113605.8,8899.6,889.6,1604.0,26.0,1.0,3.0,5.0,0.0,66.0,0.0,12.0,114.0,163722.8,8899.6,4.15110845,0.12910296,1545597345.95925,454222.535070359,1
728,18.0,Caquetá,18460.0,Milán,24790.8,97963.5,1416.4,910.1,727.0,20.0,1.0,14.0,6.0,35.0,254.0,1.0,5.0,29.0,123664.4,1416.4,2.00020422,0.10118762,1254180620.06941,220283.686255724,1
729,18.0,Caquetá,18479.0,Morelia,5103.2,38947.5,1956.8,261.0,504.0,79.0,2.0,0.0,0.0,3.0,5.0,0.0,5.0,22.0,44311.8,1956.8,1.3611279,0.0377169,467497674.553128,149740.303481334,1
730,18.0,Caquetá,18592.0,Puerto Rico,199277.9,199149.7,4913.4,675.8,1541.0,110.0,17.0,25.0,1.0,0.0,18.0,0.0,66.0,40.0,399103.4,4913.4,4.19456481,0.31157959,2820132899.62907,464697.806977053,1
731,18.0,Caquetá,18610.0,San José del Fragua,64401.7,4671.6,69.4,494.5,1064.0,43.0,5.0,1.0,1.0,6.0,100.0,2.0,7.0,5.0,69567.9,69.4,1.85880431,0.09195771,1139824592.06299,204899.021192719,1
732,18.0,Caquetá,18753.0,San Vicente del Caguán,605371.7,175590.7,0.5,858.9,85.0,2.0,0.0,1.0,0.0,4.0,26.0,0.0,2.0,0.0,781821.3,0.5,10.25729593,1.43137811,18939507883.8993,1118808.71869752,0
733,18.0,Caquetá,18756.0,Solano,3914992.2,247071.3,10038.3,65874.3,1293.0,5.0,10.0,0.0,2.0,3.0,497.0,13.0,14.0,0.0,4227937.8,10038.3,20.27092813,3.45656893,42760395703.2057,2190583.1874476,2
734,18.0,Caquetá,18785.0,Solita,16434.5,32946.8,19.9,1445.4,342.0,11.0,0.0,0.0,1.0,13.0,91.0,0.0,11.0,0.0,50826.8,19.9,1.61773453,0.0504151,624841322.740407,177078.864231061,1
735,18.0,Caquetá,18860.0,Valparaíso,34006.4,76709.1,4529.3,572.7,871.0,10.0,1.0,2.0,0.0,0.0,7.0,0.0,149.0,57.0,111288.2,4529.3,2.55212753,0.09969841,1235682337.35551,279675.858927738,1
736,17.0,Caldas,17001.0,Manizales,1584.0,36217.2,2449.7,164.5,2255.0,237.0,8.0,7.0,1.0,1.0,10.0,3.0,18.0,198.0,37965.7,2449.7,1.42337099,0.0360929,449049126.182368,154734.38291097,1
737,17.0,Caldas,17013.0,Aguadas,2163.5,42551.2,1141.4,166.8,1880.0,159.0,30.0,3.0,0.0,0.0,14.0,4.0,33.0,169.0,44881.4,1141.4,1.36834136,0.03873395,482294452.334746,149900.076540402,1
738,17.0,Caldas,17042.0,Anserma,296.7,19005.3,1048.8,38.2,3591.0,155.0,10.0,2.0,1.0,5.0,13.0,1.0,53.0,168.0,19340.3,1048.8,0.91386266,0.01714078,213293002.700129,100539.351558748,1
739,17.0,Caldas,17050.0,Aranzazu,464.4,12819.3,740.4,160.4,862.0,42.0,5.0,10.0,7.0,1.0,14.0,1.0,87.0,115.0,13444.1,740.4,0.67748328,0.01177958,146599373.140726,74722.3554669204,1
740,17.0,Caldas,17088.0,Belalcázar,233.3,10579.1,289.5,64.3,480.0,65.0,6.0,0.0,0.0,1.0,1.0,1.0,10.0,45.0,10876.6,289.5,0.60068869,0.00910071,113209614.042051,65861.728127893,1
741,17.0,Caldas,17174.0,Chinchiná,627.4,9197.9,256.9,85.2,607.0,33.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,35.0,9910.4,256.9,0.77104293,0.00883342,109871378.370097,84662.7094592463,1
742,17.0,Caldas,17272.0,Filadelfia,215.3,18696.8,9.3,166.1,1831.0,51.0,0.0,0.0,1.0,0.0,8.0,1.0,11.0,218.0,19078.3,9.3,0.62682988,0.01584197,197147517.952646,69148.3462352128,1
743,17.0,Caldas,17380.0,La Dorada,922.2,46981.8,2320.2,164.6,488.0,47.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,48068.5,2320.2,1.845185,0.04350894,541705956.198843,201578.231079683,1
744,17.0,Caldas,17388.0,La Merced,164.8,8222.9,4.8,296.4,1925.0,213.0,9.0,0.0,0.0,2.0,2.0,0.0,32.0,102.0,8684.1,4.8,0.42693613,0.0072163,89828151.2693813,47463.7739550937,1
745,17.0,Caldas,17433.0,Manzanares,1759.0,17400.9,137.6,172.7,1250.0,51.0,9.0,2.0,0.0,0.0,9.0,4.0,43.0,83.0,19332.6,137.6,0.67076695,0.01589199,197760423.467829,73071.2022513615,1
746,17.0,Caldas,17442.0,Marmato,151.1,3362.4,331.3,72.2,977.0,57.0,1.0,69.0,8.0,2.0,43.0,1.0,20.0,12.0,3585.6,331.3,0.27680389,0.00275066,34241587.7005256,29889.9885489802,1
747,17.0,Caldas,17444.0,Marquetalia,292.2,8218.4,187.7,64.5,1976.0,138.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,63.0,8575.0,187.7,0.50654517,0.00737132,91746163.6789506,55261.3332853331,1
748,17.0,Caldas,17446.0,Marulanda,23548.0,13711.4,29.0,83.3,793.0,67.0,0.0,2.0,0.0,0.0,14.0,1.0,4.0,10.0,37342.7,29.0,1.17966143,0.02784677,346508136.408232,128816.45246836,1
749,17.0,Caldas,17486.0,Neira,2622.1,32997.7,721.3,359.2,1771.0,153.0,10.0,0.0,0.0,6.0,7.0,1.0,11.0,203.0,35978.9,721.3,1.33904492,0.03050516,379579008.723049,146495.872016037,1
750,17.0,Caldas,17495.0,Norcasia,2821.7,18437.3,700.9,240.1,229.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,21499.2,700.9,0.97564986,0.01845981,229863486.31878,105903.69256984,1
751,17.0,Caldas,17513.0,Pácora,2059.7,21792.4,113.7,281.4,1219.0,82.0,8.0,15.0,2.0,12.0,33.0,3.0,93.0,131.0,24133.5,113.7,0.76843281,0.02090133,260208009.941247,84287.4798405288,1
752,17.0,Caldas,17524.0,Palestina,187.4,10165.2,577.0,36.4,735.0,46.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,24.0,10388.9,577.0,0.6042105,0.00915017,113835305.241708,66876.7406488755,1
753,17.0,Caldas,17541.0,Pensilvania,10975.1,34192.9,4057.2,636.8,2201.0,240.0,13.0,39.0,42.0,8.0,5.0,4.0,156.0,191.0,45804.9,4057.2,1.34554338,0.04421876,550407939.195781,145734.904096492,1
754,17.0,Caldas,17614.0,Riosucio,10722.2,24840.9,3517.8,80.9,3455.0,83.0,6.0,36.0,5.0,14.0,1422.0,1055.0,37.0,82.0,35644.0,3517.8,1.08842928,0.02932423,365017359.745074,119325.42678064,1
755,17.0,Caldas,17616.0,Risaralda,216.0,8730.1,229.8,36.3,986.0,55.0,14.0,20.0,2.0,0.0,5.0,0.0,6.0,96.0,8982.5,229.8,0.66354168,0.00725301,90248538.9749705,73042.8548820533,1
756,17.0,Caldas,17653.0,Salamina,2688.9,30773.9,4587.2,526.3,1668.0,124.0,24.0,16.0,15.0,3.0,9.0,5.0,61.0,31.0,33989.1,4587.2,1.12628828,0.03161072,393444864.77363,123587.354481976,1
757,17.0,Caldas,17662.0,Samaná,8042.2,53817.9,13979.7,234.9,2882.0,307.0,205.0,79.0,3.0,5.0,5.0,3.0,36.0,123.0,62095.0,13979.7,1.67781118,0.06191889,770901705.310674,181765.389578083,1
758,17.0,Caldas,17665.0,San José,185.5,5955.7,64.8,12.3,877.0,22.0,7.0,0.0,0.0,0.0,6.0,40.0,19.0,43.0,6153.5,64.8,0.47108799,0.00502722,62541650.687982,51789.8933667595,1
759,17.0,Caldas,17777.0,Supía,1749.2,9504.7,219.1,30.3,2766.0,77.0,1.0,14.0,2.0,5.0,164.0,119.0,140.0,144.0,11284.2,219.1,0.58283719,0.0105635,131500526.676547,63156.2478630188,1
760,17.0,Caldas,17867.0,Victoria,4719.4,51040.6,723.3,1157.8,1086.0,91.0,7.0,0.0,0.0,1.0,5.0,0.0,2.0,83.0,56917.7,723.3,1.41858358,0.04727572,588498608.112134,154036.418641195,1
761,17.0,Caldas,17873.0,Villamaría,7935.8,35591.9,172.8,1020.4,561.0,66.0,6.0,0.0,0.0,2.0,2.0,0.0,11.0,58.0,44548.1,172.8,1.13927112,0.03707839,461178943.461715,124612.959174903,1
762,17.0,Caldas,17877.0,Viterbo,154.5,10581.6,266.3,21.5,499.0,37.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,10757.5,266.3,0.6485797,0.00928961,115560034.241381,71604.47076369,1
763,15.0,Boyacá,15001.0,Tunja,270.0,7271.6,1915.0,79.4,321.0,73.0,8.0,11.0,2.0,1.0,5.0,0.0,18.0,1815.0,7621.0,1915.0,0.58237323,0.0096447,119895006.036594,62480.2448355924,1
764,15.0,Boyacá,15022.0,Almeida,272.1,5296.7,140.4,6.4,734.0,207.0,28.0,100.0,6.0,0.0,1.0,1.0,51.0,100.0,5575.1,140.4,0.33952269,0.00444864,55323516.2986169,37214.5394199984,1
765,15.0,Boyacá,15047.0,Aquitania,19789.9,64746.3,2213.7,686.8,6055.0,1000.0,97.0,169.0,34.0,30.0,18.0,12.0,287.0,1064.0,85223.0,2213.7,1.6583069,0.06988141,869871492.130615,183448.160041876,1
766,15.0,Boyacá,15051.0,Arcabuco,4449.2,9661.7,60.2,25.0,1153.0,343.0,59.0,8.0,18.0,5.0,12.0,5.0,65.0,231.0,14135.9,60.2,0.75196641,0.01109276,138167290.770728,81636.1199702184,1
767,15.0,Boyacá,15087.0,Belén,16086.7,8493.3,35.4,772.8,2391.0,802.0,91.0,4.0,1.0,2.0,11.0,1.0,63.0,252.0,25352.8,35.4,0.64493478,0.01317892,164204533.764722,70856.7372937642,1
768,15.0,Boyacá,15090.0,Berbeo,2081.4,3707.3,57.8,3.3,443.0,62.0,0.0,2.0,0.0,0.0,3.0,0.0,109.0,36.0,5792.0,57.8,0.44959703,0.00491185,61117024.7319268,49507.4367334352,1
769,15.0,Boyacá,15092.0,Betéitiva,1867.4,6881.5,1317.2,183.0,1511.0,664.0,121.0,0.0,4.0,3.0,52.0,16.0,383.0,24.0,8931.9,1317.2,0.49591908,0.00833339,103821756.624929,54322.7057749859,1
770,15.0,Boyacá,15097.0,Boavita,676.8,13559.6,78.1,80.3,2297.0,688.0,167.0,40.0,102.0,10.0,13.0,54.0,235.0,239.0,14316.7,78.1,0.6355546,0.01179815,147102424.274801,70212.4190752077,1
771,15.0,Boyacá,15104.0,Boyacá,164.3,4336.2,62.9,38.9,2515.0,560.0,23.0,89.0,4.0,5.0,37.0,2.0,135.0,169.0,4539.4,62.9,0.3465968,0.00398173,49558912.5576596,37766.4030655137,1
772,15.0,Boyacá,15106.0,Briceño,340.6,5749.9,12.3,48.4,917.0,73.0,21.0,0.0,3.0,0.0,4.0,0.0,9.0,95.0,6138.8,12.3,0.46775552,0.00532764,66351295.6666213,51638.8680230566,1
773,15.0,Boyacá,15109.0,Buenavista,400.9,9337.6,252.1,49.7,1122.0,208.0,25.0,18.0,3.0,3.0,2.0,2.0,628.0,108.0,9788.3,252.1,0.48472661,0.0089708,111692147.630078,52813.837320219,1
774,15.0,Boyacá,15114.0,Busbanzá,113.0,1757.9,18.9,638.3,429.0,259.0,18.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,2509.2,18.9,0.19346768,0.00199979,24913275.9865089,21335.0688786998,1
775,15.0,Boyacá,15131.0,Caldas,867.1,5926.3,408.3,13.0,1044.0,264.0,14.0,36.0,4.0,10.0,319.0,18.0,94.0,177.0,6806.4,408.3,0.38771235,0.00632474,78733620.2967922,42861.4467571515,1
776,15.0,Boyacá,15135.0,Campohermoso,2616.7,26080.4,668.7,117.7,568.0,155.0,24.0,2.0,15.0,1.0,34.0,3.0,37.0,356.0,28814.8,668.7,0.90684497,0.02452214,305031032.202422,100045.090263878,1
777,15.0,Boyacá,15162.0,Cerinza,2615.0,3378.7,167.1,204.2,1237.0,358.0,45.0,0.0,0.0,2.0,12.0,9.0,107.0,260.0,6197.9,167.1,0.32408652,0.00510391,63593456.0354367,35727.6075649895,1
778,15.0,Boyacá,15172.0,Chinavita,2941.9,10251.3,148.3,100.1,1936.0,348.0,79.0,173.0,38.0,10.0,7.0,4.0,218.0,125.0,13293.3,148.3,0.53094736,0.01166516,145159497.587091,58089.7938144338,1
779,15.0,Boyacá,15176.0,Chiquinquirá,1007.2,14457.6,104.9,140.9,2053.0,640.0,48.0,11.0,1.0,5.0,52.0,7.0,149.0,404.0,15605.7,104.9,0.83696913,0.01359831,169334377.554463,91663.9938232495,1
780,15.0,Boyacá,15180.0,Chiscas,43933.2,20993.5,92.7,502.7,1046.0,163.0,242.0,72.0,4.0,1.0,61.0,9.0,161.0,734.0,65429.4,92.7,1.27475555,0.05415316,675666444.046241,141255.591631726,1
781,15.0,Boyacá,15183.0,Chita,18634.1,45876.4,701.1,1870.6,3833.0,746.0,340.0,50.0,8.0,16.0,87.0,69.0,277.0,697.0,66381.2,701.1,1.6645606,0.06075698,757159794.81784,182867.638730812,1
782,15.0,Boyacá,15185.0,Chitaraque,3758.1,13443.5,522.4,220.9,885.0,224.0,178.0,71.0,3.0,2.0,0.0,3.0,14.0,122.0,17422.6,522.4,0.55927972,0.01260244,157037361.008657,61421.8349056151,1
783,15.0,Boyacá,15187.0,Chivatá,127.1,4688.9,59.2,18.5,623.0,247.0,33.0,25.0,7.0,8.0,100.0,11.0,185.0,197.0,4834.5,59.2,0.43501732,0.00408097,50805575.9161054,46920.7634873694,1
784,15.0,Boyacá,15189.0,Ciénega,1142.3,4070.7,219.6,82.7,2588.0,572.0,50.0,3.0,2.0,2.0,3.0,1.0,11.0,344.0,5295.7,219.6,0.38684509,0.00442839,55123852.7329641,42387.7794282275,1
785,15.0,Boyacá,15204.0,Cómbita,5653.2,9436.0,119.2,44.5,2534.0,883.0,142.0,117.0,23.0,6.0,28.0,7.0,98.0,479.0,15133.6,119.2,0.73078705,0.01203754,150002600.856783,78955.2245091575,1
786,15.0,Boyacá,15212.0,Coper,880.5,12204.8,606.3,29.1,756.0,117.0,33.0,9.0,0.0,0.0,0.0,0.0,14.0,44.0,13114.5,606.3,0.67315098,0.0131569,163770837.717341,72448.4057223384,1
787,15.0,Boyacá,15215.0,Corrales,1081.4,4388.1,463.7,72.0,444.0,84.0,9.0,0.0,0.0,0.0,0.0,1.0,83.0,130.0,5541.5,463.7,0.40907831,0.00504834,62884348.2717643,44821.0979741224,1
788,15.0,Boyacá,15218.0,Covarachía,600.4,9331.2,173.5,81.2,366.0,165.0,29.0,71.0,4.0,5.0,9.0,4.0,88.0,221.0,10012.8,173.5,0.49219818,0.00843696,105232391.854282,54257.9785539909,1
789,15.0,Boyacá,15223.0,Cubará,93956.9,29057.7,3864.2,207.7,777.0,71.0,7.0,0.0,7.0,2.0,12.0,2.0,11.0,2.0,123222.3,3864.2,1.86563063,0.09668442,1190835117.89269,207385.000759496,1
790,15.0,Boyacá,15224.0,Cucaita,127.3,4196.1,34.4,5.4,1512.0,95.0,0.0,84.0,0.0,0.0,4.0,0.0,28.0,45.0,4328.8,34.4,0.26495388,0.00356256,44348245.2455441,28933.1140354287,1
791,15.0,Boyacá,15226.0,Cuítiva,419.0,3013.7,217.1,38.7,973.0,244.0,31.0,69.0,10.0,0.0,6.0,1.0,30.0,266.0,3471.4,217.1,0.34170089,0.00378815,47182591.7384125,37510.8410712484,1
792,15.0,Boyacá,15232.0,Chíquiza,2636.1,9436.9,115.3,22.9,1671.0,399.0,76.0,98.0,81.0,39.0,41.0,7.0,30.0,76.0,12095.9,115.3,0.50981676,0.00945162,117690983.3764,55800.042329906,1
793,15.0,Boyacá,15236.0,Chivor,1264.8,8958.0,166.0,13.8,471.0,84.0,4.0,0.0,2.0,2.0,12.0,3.0,124.0,74.0,10236.6,166.0,0.57617765,0.00888334,110494119.931702,62152.4582532445,1
794,15.0,Boyacá,15238.0,Duitama,4180.1,16291.1,150.0,3008.1,4520.0,964.0,66.0,3.0,4.0,0.0,26.0,10.0,20.0,501.0,23479.3,150.0,0.9555358,0.01911163,238103289.955509,104186.912217751,1
795,15.0,Boyacá,15244.0,El Cocuy,8056.7,15272.0,189.5,501.8,1659.0,622.0,552.0,58.0,0.0,0.0,12.0,7.0,1081.0,0.0,23830.5,189.5,0.7052065,0.02066989,257733333.74707,78285.0016502556,1
